 How long is Shrek Forever After?	https://www.wikidata.org/entity/Q208131	93 minute 
 Which movie won the Academy Award for Best Picture in 2020?	https://www.wikidata.org/entity/Q102427	Parasite 
 Where was Forrest Gump produced?	https://www.wikidata.org/entity/Q134773	United States of America 
 Who directed The Room?	https://www.wikidata.org/entity/Q533383	Tommy Wiseau 
 Who composed the music for Slumdog Millionaire?	https://www.wikidata.org/entity/Q125076	A. R. Rahman 
 What films are in the Unbreakable movie series?	https://www.wikidata.org/entity/Q43302274	Unbreakable	Split	Glass 
 How tall is Amitabh Bachchan?	https://www.wikidata.org/entity/Q9570	1.88 meter 
 For which movie did Greta Gerwig receive an Academy Award nomination?	https://www.wikidata.org/wiki/Q271967	Lady Bird 
 When did Leonardo DiCario win an Oscar?	https://www.wikidata.org/wiki/Q38111	2016 
 What is the name of the character Kate Winslet playded in the Titanic?	https://www.wikidata.org/wiki/Q44578	Rose DeWitt Bukater 
 Who directed The Sound of Music?	https://www.wikidata.org/wiki/Q60072	Ted McCord 
 When was Tom Hanks born?	https://www.wikidata.org/wiki/Q2263	9 July 1956 
 Where was Anne Hathaway born?	https://www.wikidata.org/wiki/Q36301	New York City	Brooklyn 
 How many children has Steven Spielberg?	https://www.wikidata.org/wiki/Q8877	7 
 How long is the movie Avatar?	https://www.wikidata.org/wiki/Q24871	162 minutes 
 Where was Jurassic Park filmed?	https://www.wikidata.org/wiki/Q167726	Hawaii	Kauai 
 What is the sequel to Gremlins?	https://www.wikidata.org/wiki/Q241958	Gremlins 2: The New Batch 
 What is Leonardo DiCaprio's age?	https://www.wikidata.org/wiki/Q38111	46
 What is the net worth of George Clooney	https://www.wikidata.org/wiki/Q23844	500,000,000 United States dollar 
 How many prizes did Tenet win?	https://www.wikidata.org/wiki/Q63985561	0 
 Who was the screenwriter of mission impossible Fallout?	https://www.wikidata.org/wiki/Q29261993	Christopher McQuarrie 
 When did Paul Walker die?	https://www.wikidata.org/wiki/Q213864	30 November 2013 
 How many twitter followers does Zac Efron have?	https://www.wikidata.org/wiki/Q45229	15,622,151 
 Who are the creators of How I Met Your Mother?	https://www.wikidata.org/wiki/Q147235	Carter Bays	Craig Thomas 
 Who is the main character in Hannah Montena?	https://www.wikidata.org/wiki/Q126631	Miley Cyrus 
 What year was the notebook made?	https://www.wikidata.org/wiki/Q223374	2004 
 Who are the directors of Iron man	https://www.wikidata.org/wiki/Q192724	Jon Favreau	Nick Cassavetes 
 Who won the first Academy Award?	https://www.wikidata.org/wiki/Q77181	Emil Jannings 
 Who won the most Academy Awards?	https://www.wikidata.org/wiki/Q8704	Walt Disney 
 What is the highest grossing movie of all time?	https://www.wikidata.org/wiki/Q24871	Avatar 
 Which movie had the longest production time?	https://www.wikidata.org/wiki/Q6819146	Meri Biwi Ka Jawab Nahin 
 How many years ago did Blu-Ray DVDs come out?	https://www.wikidata.org/wiki/Q47770	14 years ago 
 What is Tom Hanks Net worth?	https://www.wikidata.org/wiki/Q2263	40,000,000 United States dollar 
 In what country was Lord of the Rings filmed?	https://www.wikidata.org/wiki/Q190214	New Zealand 
 Who is Jules Winnfield?	https://www.wikidata.org/wiki/Q16585660	Character in the movie Pulp Fiction 
 What is Francis Ford Coppola most succesful movie?	https://www.wikidata.org/wiki/Q182692	Apocalypse Now 
 Which actress was murdered by the Manson Cult?	https://www.wikidata.org/wiki/Q228699	Sharon Tate 
 Who is the director of Doctor Strange in the Multiverse of Madness?	https://www.wikidata.org/wiki/Q64211112	Sam Raimi 
 Which actor was Bruce Banner played by in the 2003 movie Hulk?	https://www.wikidata.org/wiki/Q696042	Eric Bana 
 What actors have played War Machine?	https://www.wikidata.org/wiki/Q23895040	Terrence Howard	Don Cheadle 
 What genres does the film The Shop around the Corner belong to?	https://www.wikidata.org/wiki/Q782751	romantic comedy	drama	Christmas film 
 Did The Lego Movie 2: The Second Part pass the Bechdel test?	https://www.wikidata.org/wiki/Q23796643	Yes 
 Who directed In a World...?	https://www.wikidata.org/wiki/Q15340352	Lake Bell 
 Which movie is the last in The Infinity Saga?	https://www.wikidata.org/wiki/Q27985819	Spider Man: Far from Home 
 Who produced Bowling for Columbine?	https://www.wikidata.org/wiki/Q165394	Michael Moore  
 Which actors played the role of James Bond	https://www.wikidata.org/wiki/Q2009573	Barry Nelson	Sean Connery	David Niven	George Lazenby	Roger Moore	Timothy Dalton	Pierce Brosnan	Daniel Craig 
 What are the names of the two brothers who won the 69th Academy Award for Best Original Screenplay?	https://www.wikidata.org/wiki/Q222720	Joel Coen	Ethan Coen 
 Jonah Hill was nominated twice for the Academy Award for Best Supporting Actor. Name the movies.	https://www.wikidata.org/wiki/Q313388	Moneyball	The Wolf of Wall Street 
 Actor Tom Cruise is involved with which cult-like church?	https://www.wikidata.org/wiki/Q37079	Scientology 
 How is the movie called that The Disaster Artist is based on?	https://www.wikidata.org/wiki/Q22078002	The Room 
 How long is the movie Intouchables?	https://www.wikidata.org/wiki/Q595	112 minutes 
 With whom did Christopher Nolan co-produce the 2020 film Tenet?	https://www.wikidata.org/wiki/Q63985561	Emma Thomas 
 In what industry other than filmmaking is the Warner Bros. production company active?	https://www.wikidata.org/wiki/Q126399	Video game industry 
 Where was the movie Tropic Thunder shot at?	https://www.wikidata.org/wiki/Q380981	Hawaii	Los Angeles 
 When was Leonardo DiCaprio born?	https://www.wikidata.org/wiki/Q38111	11 November 1974 
 Who directed Inception?	https://www.wikidata.org/wiki/Q25188	Christopher Nolan 
 Who played Elliot Alderson in Mr. Robot?	https://www.wikidata.org/wiki/Q18844729	Rami Malek 
 What is the religion of Sam Esmail?	https://www.wikidata.org/wiki/Q20685410	Islam 
 What is an example of a film?	https://www.wikidata.org/wiki/Q11424	Iron Man 
 When was the premiere of Iron Man?	https://www.wikidata.org/wiki/Q192724	14 April 2008 
 Where was Gaspar Noé born?	https://www.wikidata.org/wiki/Q347950	Buenos Aires 
 What is the genre of Enter the Void?	https://www.wikidata.org/wiki/Q1327671	fantasy film	drama 
 What is the original language of Fight Club?	https://www.wikidata.org/wiki/Q190050	English 
 When did David Fincher start working?	https://www.wikidata.org/wiki/Q184903	1984 
 On which book is Schindler's List based?	https://www.wikidata.org/wiki/Q483941	Schindler's Ark 
 Who did Leonardo DiCaprio play in The Wolf of Wall Street?	https://www.wikidata.org/wiki/Q1392744	Jordan Belfort 
 For what award was Omar Sy nominated for his role in The Intouchables?	https://www.wikidata.org/wiki/Q357387	European Film Award for Best Actor 
 What year is Hacksaw Ridge set in?	https://www.wikidata.org/wiki/Q21010856	1945 
 How many Back to the Future movies are there?	https://www.wikidata.org/wiki/Q91558	3 
 What is the prequel of Mission: Impossible - Rogue Nation?	https://www.wikidata.org/wiki/Q17548046	Mission: Impossible - Ghost Protocol 
 When was the director of Coming to America born?	https://www.wikidata.org/wiki/Q51564	3 August 1950 
 How much did Toy Story make?	https://www.wikidata.org/wiki/Q171048	373,554,033 United States dollar 
 Where was Whiplash filmed?	https://www.wikidata.org/wiki/Q15648198	Los Angeles 
 What is the name of the actor playing Walter White in the series Breaking Bad?	https://www.wikidata.org/wiki/Q1079	Bryan Cranston 
 Who are the directors of the movie Avengers: Endgame?	https://www.wikidata.org/wiki/Q23781155	Anthony Russo	Joe Russo 
 In what year did the TV-show Friends premiere?	https://www.wikidata.org/wiki/Q79784	1994 
 What was the original broadcaster of the TV-show Friends?	https://www.wikidata.org/wiki/Q79784	NBC 
 What is the title of the theme music of the TV-show Friends?	https://www.wikidata.org/wiki/Q79784	I'll be there for you 
 When did Chadwick Boseman die?	https://www.wikidata.org/wiki/Q5066520	28/08/2020 
 Which actor plays the lead character in the TV-series the Mandalorian?	https://www.wikidata.org/wiki/Q56876444	Pedro Pascal 
 Who is the creator of the TV-series the Mandalorian?	https://www.wikidata.org/wiki/Q56876444	Jon Favreau 
 What are the main subjects of the Netflix miniseries the Queen's Gambit?	https://www.wikidata.org/wiki/Q85808226	chess	substance abuse 
 Which actress plays Beth Harmon in the Netflix miniseries the Queen's Gambit?	https://www.wikidata.org/wiki/Q85808226	Anya Taylor-Joy 
 Which parts does a film have?	https://www.wikidata.org/wiki/Q11424	credit	trailer	film frame	motion picture credits	title sequence 
 Who is the director of Coherence?	https://www.wikidata.org/wiki/Q17150929	James Ward Byrkit 
 What is the IMDb ID of Coherence?	https://www.wikidata.org/wiki/Q17150929	tt2866360 
 What is the duration of The Girl with the Dragon Tattoo?	https://www.wikidata.org/wiki/Q474093	158 minute 
 What is/are the publication date(s) of The Girl with the Dragon Tattoo?	https://www.wikidata.org/wiki/Q474093	12 December 2011	12 January 2012 
 How much does it cost for producing The Girl with the Dragon Tattoo?	https://www.wikidata.org/wiki/Q474093	90,000,000 United States dollar 
 Which movies are directed by Alice Wu?	https://www.wikidata.org/wiki/Q1470314	Saving Face	The Half of It 
 Who is the editor of The Half of It?	https://www.wikidata.org/wiki/Q65060213	Lee Percy 
 What is the type of Hotel Transylvania?	https://www.wikidata.org/wiki/Q249967	3D film	animated feature film 
 Who acted as Tony Stark in Iron Man?	https://www.wikidata.org/wiki/Q192724	Robert Downey Jr. 
 When was the movie Avatar released in the United States of America?	https://www.wikidata.org/wiki/Q24871	December 18, 2009 
 What is the genre of Pirates of the Caribbean?	https://www.wikidata.org/wiki/Q194318	action comedy film	pirate film 
 Who is playing Dr. Stephen Strange in the Doctor Strange?	https://www.wikidata.org/wiki/Q18406872	Benedict Cumberbatch 
 What is the box office of Interstellar?	https://www.wikidata.org/wiki/Q13417189	677,471,339 United States dollar 
 What is the production company of Shrek?	https://www.wikidata.org/wiki/Q483815	DreamWorks	Pacific Data Images	DreamWorks Animation 
 Which country made Godzilla?	https://www.wikidata.org/wiki/Q860461	Japan 
 What film won Academy Award for Best Picture in 2015?	https://www.wikidata.org/wiki/Q13255497	Birdman 
 What is the cause of death of Paul Walker?	https://www.wikidata.org/wiki/Q213864	traffic collision 
 Who directed Kung Fu Panda 2?	https://www.wikidata.org/wiki/Q487447	Jennifer Yuh Nelson 
 What is the name of the story that the movie Arrival is based on?	https://www.wikidata.org/wiki/Q20382729	Story of your Life 
 What is the birth city of Jim Carrey?	https://www.wikidata.org/wiki/Q40504	Newmarket 
 When was the film director Eduardo Casanova born?	https://www.wikidata.org/wiki/Q3626210	1991-03-24 
 How long does it take to watch the documentary The Social Dilemma?	https://www.wikidata.org/wiki/Q99191029	94 minutes 
 Who was in charge of designing costumes for the film Joker?	https://www.wikidata.org/wiki/Q42759035	Mark Bridges 
 Can you tell me in which city the movie The King of Comedy is set?	https://www.wikidata.org/wiki/Q1122281	New York City 
 Which production companies are associated with the movie Shutter Island?	https://www.wikidata.org/wiki/Q210364	Paramount Pictures	Columbia Pictures	Phoenix Pictures 
 Who wrote the book that the movie Turkish Delight is based on?	https://www.wikidata.org/wiki/Q166960	Jan Wolkers 
 Which Dutch cabaret artist directed the movie Billy?	https://www.wikidata.org/wiki/Q51124040	Theo Maassen 
 What are the genres of the movie Black Mirror: Bandersnatch?	https://www.wikidata.org/wiki/Q60178661	Science fiction	Drama 
 Who is the main player in the movie "The Hunger Games"(2012)?	 https://www.wikidata.org/wiki/Q212965 	 Katniss everdeen / Jennifer Lawrence  
 Which awards did the movie "The Hunger Games"(2012) recieve?	 https://www.wikidata.org/wiki/Q212965 	 Saturn Award for Best Actress 	 Teen Choice Award for Best Villain  
 Who was the performer in the movie "Interstellar"(2014)	 https://www.wikidata.org/wiki/Q13417189 	 Hans Zimmer  
 When was Hans Zimmer born?	 https://www.wikidata.org/wiki/Q76364 	 12 September 1957  
 How much dollars did the movie "Avatar" cost?	 https://www.wikidata.org/wiki/Q24871 	 237,000,000 United States dollar  
 What is the duration of the movie "Avatar"?	 https://www.wikidata.org/wiki/Q24871 	 162 minutes  
 What are the original languages of the movie "The Pianist"(2002)?	 https://www.wikidata.org/wiki/Q150804 	 German 	 French 	 English 	 Russian  
 What are the main subjects of the movie "The Pianist"(2002) ?	 https://www.wikidata.org/wiki/Q150804 	 World War II 	 The Holocaust  
 Who was awarded for the 'MTV Movie Award for Hest Villain' in 2018?	 https://www.wikidata.org/wiki/Q1062026 	 Michael marceloxupalo Jordan  
 Which locations were used to film the movie "Black Panther"(2018)	 https://www.wikidata.org/wiki/Q23780734 	 Pinewood Atlanta Studios 	 Atlanta 	 Busan 	 Rwenzori Mountains National Park 	 Bwindi Impenetrable National Park  
 What is the total number of cast members of Iron Man?	https://www.wikidata.org/entity/Q192724	64 
 When did Disney have less than 100,000 employees?	https://www.wikidata.org/entity/Q7414	1928	1934	1940 
 What is the official name of the Oscars?	https://www.wikidata.org/entity/Q19020	The Academy awards 
 Does Walt Disney Productions own Beauty and the Beast?	https://www.wikidata.org/entity/Q7414	Yes 
 What is the name of the sequel to Finding Nemo?	https://www.wikidata.org/entity/Q132863	Finding Dory 
 When was Snow White and the Seven Dwarfs by Disney made?	https://www.wikidata.org/entity/Q134430	1934 to December 1937 
 What is the name of the voice actor that plays Mufasa in The Lion King?	https://www.wikidata.org/entity/Q36479	James Earl Jones 
 Who are the screenwriters of Venom?	https://www.wikidata.org/entity/Q23006268	Scott Rosenberg	Jeff Pinkner	Kelly Marcel 
 What is the protagonist of the movie Dumbo?	https://www.wikidata.org/entity/Q27688828	Fictional elephant	Animated character 
 When did Leonardo DiCaprio win his first award?	https://www.wikidata.org/entity/Q38111	1997 
 Who directed the movie "Pulp fiction"?	https://www.wikidata.org/wiki/Q104123	Quentin Tarantino 
 When did the first Harry Potter movie come out?	https://www.wikidata.org/wiki/Q102438	2001 
 Who played Frodo Baggins in The Lord of the Rings movies?	https://www.wikidata.org/wiki/Q127367	Elijah Wood 
 Where did the Oscars take place in 2020?	https://www.wikidata.org/wiki/Q47496499	Dolby Theatre, Los Angeles 
 How long is the movie "127 Hours"?	https://www.wikidata.org/wiki/Q174371	94 minutes 
 What is the genre of the movie "Zootopia"?	https://www.wikidata.org/wiki/Q15270647	action comedy film	adventure film	family film	computer-animated film 
 Who directed the movie "Zootopia"?	https://www.wikidata.org/wiki/Q15270647	Byron Howard	Rich Moore	Jared Bush 
 What is Leonardo DiCaprio's birth name?	https://www.wikidata.org/wiki/Q38111	Leonardo Wilhelm DiCaprio 
 When was Alfred Hitchcock born?	https://www.wikidata.org/wiki/Q7374	13/08/1899 
 What is the main subject of the movie "Paranormal Activity"?	https://www.wikidata.org/wiki/Q381028	haunted house	supernatural	demon 
 Who won the Academy Award for Best Actor in 2020?	https://www.wikidata.org/wiki/Q103916	Joaquin Phoenix 
 For which movie did Leonardo Dicaprio receive the Academy award for best actor?	https://www.wikidata.org/wiki/Q38111	The Revenant 
 What is Will Smith's real name?	https://www.wikidata.org/wiki/Q40096	Willard Carrol Smith Jr. 
 How many Academy Award nominations does Morgan Freeman have?	https://www.wikidata.org/wiki/Q48337	5 
 Who has a higher net worth, Jim Carrey or Martin Lawrence?	https://www.wikidata.org/wiki/Q40504	Jim Carrey 
 Was Brad Pitt married to Angelina Jolie?	https://www.wikidata.org/wiki/Q35332	yes 
 How much did the production of The Lord of the Rings: The Return of the King cost?	https://www.wikidata.org/wiki/Q131074	94,000,000 United States dollar 
 Does the movie Roundhay Garden Scene pass the Bechdel test?	https://www.wikidata.org/wiki/Q267176	fails 
 Is Brad Pitt male?	https://www.wikidata.org/wiki/Q35332	male 
 Interstellar was directed by whom?	https://www.wikidata.org/wiki/Q13417189	Christopher Nolan 
 Inception was directed by whom?	https://www.wikidata.org/wiki/Q25188	Christopher Nolan 
 When The Lord of the Rings: The Return of the King released?	https://www.wikidata.org/wiki/Q131074	1 December 2003	17 December 2003	25 December 2003	17 December 2003 
 What is the title of the movie produced by Christopher Nolan, published in 2014?	https://www.wikidata.org/wiki/Q13417189	Interstellar (English) 
 After whom was the movie Fack ju Göhte (German) named?	https://www.wikidata.org/wiki/Q15268063	Johann Wolfgang von Goethe 
 By which movie was Fack ju Göhte (German) followed?	https://www.wikidata.org/wiki/Q15268063	Fack ju Göhte 2 
 What was the original language of Fack ju Göhte?	https://www.wikidata.org/wiki/Q15268063	German 
 When was the first Harry Potter movie released?	https://www.wikidata.org/wiki/Q102438	2001-11-04 
 Who were the founders of Studio Ghibli?	https://www.wikidata.org/wiki/Q182950	Hayao Miyazaki	Isao Takahata	Toshio Suzuki	Yasuyoshi Tokuma 
 In The Godfather, who played Vito Corleone?	https://www.wikidata.org/wiki/Q47703	Marlon Brando 
 What was the worldwide box office result of Titanic?	https://www.wikidata.org/wiki/Q44578	1,850,197,130 United States dollar 
 When did Walt Disney die?	https://www.wikidata.org/wiki/Q8704	1966-12-15 
 For what movie did Leonardo DiCaprio win an Oscar?	https://www.wikidata.org/wiki/Q38111	The Revenant 
 Who voices Mr. Fox in Wes Anderson's Fantastic Mr. Fox?	https://www.wikidata.org/wiki/Q465275	George Clooney 
 How many Balto movies have been made?	https://www.wikidata.org/wiki/Q105707398	3 
 Who directed Pulp Fiction?	http://www.wikidata.org/entity/Q104123	Quentin Tarantino 
 What is the country of origin of the drama film 'Mommy'?	http://www.wikidata.org/entity/Q16395232	Canada 
 Who were the creators of one of the most popular TV shows of all times, 'Game of Thrones', often referred to by the fanbase as D and D?	http://www.wikidata.org/entity/Q23572	D. B. Weiss	David Benioff 
 What are the names of all three parts of the Lord of the Rings trilogy?	http://www.wikidata.org/entity/Q190214	The Fellowship of the Ring	The Two Towers	The Return of the King 
 What is the release year of 'Die Hard'?	http://www.wikidata.org/entity/Q105598	1988 
 What is the country of origin of the animated series 'Death Note'?	http://www.wikidata.org/entity/Q718624	Japan 
 Who composed the music for the epic science fantasy space opera saga and media franchise 'Star Wars'?	http://www.wikidata.org/entity/Q462	John Williams 
 Who played the lead role in the film 'The Truman Show'?	http://www.wikidata.org/entity/Q214801	Jim Carrey 
 What is the title of Steven Spielberg's film about the holocaust?	http://www.wikidata.org/entity/Q483941	Schindler's List 
 What is the name of the actress playing "Rachel Green" in "Friends"?	https://www.wikidata.org/entity/Q79784	Jennifer Anniston 
 How many Acadamy Awards has "Titanic" won?	https://www.wikidata.org/entity/Q44578	11 
 What is the first line from "Forest Gump"?	https://www.wikidata.org/entity/Q134773	Hello. My name's Forrest. Forrest Gump. Do you want a chocolate? 
      	I could eat about a million and a half of these. My mama always said life 
      	was like a box of chocolates. You never know what you're gonna get. 
      	Those must be comfortable shoes. I bet you could walk all day in shoes like 
      	that and not feel a thing. I wish I had shoes like that. 
 Can "The Matrix" be watched on Netflix?	https://www.wikidata.org/entity/Q83495	Yes 
 What is the name of Spider-Man?	https://www.wikidata.org/entity/Q79037	Peter Parker 
 Who has played Spider-Man?	https://www.wikidata.org/entity/Q79037	Tobey Maguire	Tom Holland	Andrew Garfield	Jake Johnson	Chris Pine	Yuri Lowenthal	Rino Romano	James Arnold Taylor 
 How many "Star Wars" films are there?	https://www.wikidata.org/entity/Q22092344/	12 
 What is IMDB?	https://www.wikidata.org/entity/Q37312	Internet database of films, and movie professionals (actors, directors, screenwriters etc.) 
 Who is the main actor in "Vanilla Sky"?	https://www.wikidata.org/entity/Q110278	Tom Cruise 
 How old was Leonardo DiCaprio when he played in "Inception"?	https://www.wikidata.org/entity/Q25188	36 
 Who is the director of the movie "Midsommar"?	https://www.wikidata.org/wiki/Q55907451	Ari Aster 
 Who are the directors of the movie "Captain America: The Winter Soldier"?	http://www.wikidata.org/wiki/Q1765358	Anthony Russo	Joe Russo 
 What are the genres of the movie "Promising Young Woman"?	https://www.wikidata.org/wiki/Q62595383	drama	black comedy 
 What is the filming location of the movie "Pulp Fiction"?	https://www.wikidata.org/wiki/Q104123	Los Angeles 
 Which Academy Awards did the movie "Avatar" receive?	https://www.wikidata.org/wiki/Q24871	Academy Award for Best Cinematography	Academy Award for Best Production Design	Academy Award for Best Visual Effects 
 Who is the costume designer of the movie "Shrek"?	https://www.wikidata.org/wiki/Q483815	Isis Mussenden 
 What is the production company of the movie "Black Widow"?	https://www.wikidata.org/wiki/Q23894626	Marvel Studios 
 What is the duration of the movie "Tenet"?	https://www.wikidata.org/wiki/Q63985561	150 minute 
 What the movie "Interstellar" is influenced by?	https://www.wikidata.org/wiki/Q13417189	2001: A Space Odyssey 
 How much did the movie "Inception" earn in box office?	https://www.wikidata.org/wiki/Q25188	829,895,144 United States dollar 
 What genres is The Hitman's Bodyguard?	https://www.wikidata.org/wiki/Q23796644	action	thriller	comedy 
 What is the second name of Samuel L. Jackson?	https://www.wikidata.org/wiki/Q172678	Leroy 
 How many followers does Ryan Reynolds have?	https://www.wikidata.org/wiki/Q192682	17,004,631 
 What are the first 2 Star Wars trilogies?	https://www.wikidata.org/wiki/Q22092344	Star Wars Trilogy	Star Wars prequel trilogy 
 What is the original language of Murder on the Orient Express?	https://www.wikidata.org/wiki/Q27689100	English 
 Where was the Roundhay Garden Scene made?	https://www.wikidata.org/wiki/Q267176	England 
 Which country first published Kingsman: the Secret Service?	https://www.wikidata.org/wiki/Q15068238	Netherlands	Portugal 
 What are the sequels of Kingsman: the Secret Service?	https://www.wikidata.org/wiki/Q15068238	Kingsman: The Golden Circle	The King's Man 
 How many occupations does Rowan Atkinson have?	https://www.wikidata.org/wiki/Q23760	10 
 Who was the protagonist in "The Transporter" in 2002?	http://www.wikidata.org/entity/Q719447	Frank Martin 
 Who was the actor playing Frank Martin in "The Transporter" in 2002?	https://www.wikidata.org/wiki/Q819972	Jason Statham 
 When is Tony Stark's birthday?	https://www.wikidata.org/wiki/Q23894967	29 May 1970 
 When was "The Avengers" released in Germany?	https://www.wikidata.org/wiki/Q182218	26 April 2012 
 Who is the father of Luke Skywalker?	https://www.wikidata.org/wiki/Q51746	Anakin Skywalker 
 Who were the film editors of a "A New Hope" that were female?	https://www.wikidata.org/wiki/Q17738	Marcia Lucas 
 What is the duration of John Wick?	https://www.wikidata.org/wiki/Q15732802	101 minute 
 When was Quentin Tarantino born?	https://www.wikidata.org/wiki/Q3772	1963-03-27 
 What's the name of the character played by Samuel L. Jackson in The Avengers Saga?	https://www.wikidata.org/wiki/Q182218	Nick Fury
 Who created Star Wars?	https://www.wikidata.org/wiki/Q462	George Lucas 
 What were the filming locations of The Matrix?	https://www.wikidata.org/wiki/Q83495	San Francisco	Sydney	Australia 
 What's the duration of Mad Max: Fury Road?	https://www.wikidata.org/wiki/Q1757288	120 Minute 
 Who plays John Wick?	https://www.wikidata.org/wiki/Q15732802	Keanu Reeves 
 For what movie did Leonardo DiCaprio won an Academy Award for best actor?	https://www.wikidata.org/wiki/Q38111	The Revenant 
 What awards did Inglourious Basterds received?	https://www.wikidata.org/wiki/Q153723	Academy Award for Best Supporting Actor	National Board of Review: Top Ten Films 
 What was the box office of Avatar?	https://www.wikidata.org/wiki/Q24871	2,744,336,793$ 
 Who are the directors of the Matrix?	https://www.wikidata.org/wiki/Q83495	Lana Wachowski	Lilly Wachowski 
 What year did Will Smith start acting?	https://www.wikidata.org/wiki/Q40096	1986 
 How many Academy Awards does Quentin Tarantino have?	https://www.wikidata.org/wiki/Q3772	2 
 Where was Before Sunrise filmed?	https://www.wikidata.org/wiki/Q659609	Vienna 
 What year did the Godfather come out?	https://www.wikidata.org/wiki/Q47703	1972 
 What is the Social Network based on?	https://www.wikidata.org/wiki/Q185888	The Accidental Billionaires 
 Who composed the music for Gone Girl?	https://www.wikidata.org/wiki/Q14920425	Trent Reznor	Atticus Ross 
 How long is The Wolf of Wall Street?	https://www.wikidata.org/wiki/Q1392744	180 minutes 
 Who won the Academy Award for Best Actor in 2020?	https://www.wikidata.org/wiki/Q103916	Joaquin Pheonix 
 Which languages are in Call Me By Your Name?	https://www.wikidata.org/wiki/Q25136757	English	French	Italian 
 What movie did Leonardo DiCaprio win his first Oscar for?	http://www.wikidata.org/entity/Q38111	The Revenant 
 What is Adam Sandler's net worth?	http://www.wikidata.org/entity/Q132952	320 million dollars 
 Where was Morgan Freeman born?	http://www.wikidata.org/entity/Q48337	Memphis 
 Who is Julia Robert's husband?	http://www.wikidata.org/entity/Q40523	Daniel Moder 
 Where are the Academy Awards held?	http://www.wikidata.org/entity/Q19020	The Dolby Theater 
 What language is spoken in Parasite?	http://www.wikidata.org/entity/Q61448040	Korean 
 How many Oscar nomination does Meryl Streep have?	http://www.wikidata.org/entity/Q873	21 
 Who plays Jordan Belfort in The Wolf of Wall Street?	http://www.wikidata.org/entity/Q1392744	Leonardo DiCaprio 
 When was Casino Royale released?	http://www.wikidata.org/entity/Q151904	2006 
 Who directed Tenet?	http://www.wikidata.org/entity/Q63985561	Christopher Nolan 
 Who won the 91st Academy Award for Best Director?	https://www.wikidata.org/entity/Q28028	Green Book 
 Who composed the soundtrack of the movie Cloud atlas	https://www.wikidata.org/entity/Q28936	Tom Tykwer	Johnny Klimek	Reinhold Heil 
 What is the publication date of Harry Potter and the Philosopher's Stone?	https://www.wikidata.org/entity/Q102438	4 November 2001 
 When was the Pixar movie Brave released?	https://www.wikidata.org/entity/Q126796	4 November 2001 
 Which Non-English Language movie was the first to win the Academy Award for Best Picture?	https://www.wikidata.org/entity/Q61448040	Parasite 
 Which war film was nominated in 92nd Academy Awards?	https://www.wikidata.org/entity/Q62721520	1917	Jojo Rabbit 
 Who played Katniss Everdeen?	https://www.wikidata.org/entity/Q2071301	Jennifer Lawrence 
 Who is Ariel voiced by in The Little Mermaid?	https://www.wikidata.org/entity/Q190135	Jodi Benson 
 Which company produced Kiki's Delivery service?	https://www.wikidata.org/entity/Q196602	Studio Ghibli 
 What kind of movie is Harry Potter?	https://www.wikidata.org/wiki/Q216930	fantasy film 
 What is Harry Potter about?	https://www.wikidata.org/wiki/Q216930	magic	school	castle 
 Who made the music for Inception?	https://www.wikidata.org/wiki/Q25188	Hans Zimmer 
 Who came up with the idea of the Inception movie?	https://www.wikidata.org/wiki/Q25188	Christopher Nolan 
 What is the name of the second Wonder Woman movie?	https://www.wikidata.org/wiki/Q20502242	Wonder Woman 1984 
 Which actor plays the main figure in Wonder Woman?	https://www.wikidata.org/wiki/Q20502242	Gal Gadot 
 How many seasons of the show Merlin exist?	https://www.wikidata.org/wiki/Q1176076	5 
 What is the name of the song of the series "Friends"?	https://www.wikidata.org/wiki/Q79784	I'll Be There for You 
 Who is the actor of Chandler Bing in Friends?	https://www.wikidata.org/wiki/Q745284	Matthew Perry 
 When did the Avatar film hit cinemas in Germany?	https://www.wikidata.org/wiki/Q24871	17 December 2009 
 What is the first movie in the Harry Potter series?	https://www.wikidata.org/wiki/Q216930	Harry Potter and the Philosopher's Stone 
 What is the original language of Harry Potter and the Chamber of Secrets?	https://www.wikidata.org/wiki/Q102244	English 
 When is J.K.Rowling's birthday?	https://www.wikidata.org/wiki/Q34660	31 July 1965 
 What is the series ordinal of Detective Conan: The Private Eyes' Requiem?	https://www.wikidata.org/wiki/Q1317462	10 
 Who is the director of Detective Conan: The Private Eyes' Requiem?	https://www.wikidata.org/wiki/Q1317462	Yasuichiro Yamamoto 
 Who is the voice actor of Conan Edogawa?	https://en.wikipedia.org/wiki/Detective_Conan:_The_Private_Eyes%27_Requiem	Minami Takayama 
 What is Minami Takayama's occupation?	wikidata.org/wiki/Q1323029	singer	seiyu	composer 
 What is Minami Takayama's blood type?	wikidata.org/wiki/Q1323029	B 
 What production company made Despicable Me?	https://www.wikidata.org/wiki/Q4447	Universal Pictures	Illumination 
 What kind of movie is Despicable Me?	https://www.wikidata.org/wiki/Q4447	comedy film 
 Who was the best actor of 2020	https://www.wikidata.org/wiki/Q103916	Joaquin Phoenix 
 How much money was spent to create "John Wick 2" ?	https://www.wikidata.org/wiki/Q21451640	40,000,000 United States dollar 
 What is the name of the actor playing in Joh Wick?	https://www.wikidata.org/wiki/Q21451640	Keanu Reeves 
 What is the name of Kevin Hart's first spouse?	https://www.wikidata.org/wiki/Q618352	Torrei Hart 
